Year,Team,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG,npxG/Sh,G-xG,np:G-xG,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKA,PKsv,PKm,Cmp,Att,Cmp%,Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
2019,Crystal Palace,2020-12-13,16:30,Premier League,Matchweek 12,Sun,Away,D,1,1,Fulham,1.8,1.5,74.0,2000.0,Jordan Henderson,4-3-3,Andre Marriner,Match Report,,1.0,11.0,5.0,45.5,0.0,0.0,21.7,1.0,1.0,1.0,1.0,0.09,-0.8,-1.0,5.0,4.0,80.0,0.0,1.7,0.7,0.0,0.0,0.0,1.0,2.0,50.0,2.0,5.0,23.2,15.0,0.0,0.0,5.0,27.2
2019,Crystal Palace,2020-12-16,20:00,Premier League,Matchweek 13,Wed,Home,W,2,1,Tottenham,1.0,1.1,75.0,2000.0,Jordan Henderson,4-3-3,Anthony Taylor,Match Report,,2.0,17.0,11.0,64.7,0.12,0.18,16.4,0.0,0.0,0.0,1.0,0.06,1.0,1.0,2.0,1.0,50.0,0.0,0.8,-0.2,0.0,0.0,0.0,0.0,4.0,0.0,5.0,15.0,27.7,7.0,0.0,0.0,4.0,17.6
2019,Crystal Palace,2020-12-19,12:30,Premier League,Matchweek 14,Sat,Away,W,7,0,Crystal Palace,2.5,0.3,64.0,,Jordan Henderson,4-3-3,Jonathan Moss,Match Report,,7.0,14.0,7.0,50.0,0.5,1.0,14.1,1.0,0.0,0.0,2.5,0.18,4.5,4.5,3.0,3.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,1.0,4.0,25.0,5.0,11.1,25.1,7.0,0.0,0.0,2.0,15.6
2019,Crystal Palace,2020-12-27,16:30,Premier League,Matchweek 15,Sun,Home,D,1,1,West Brom,1.5,0.6,77.0,2000.0,Jordan Henderson,4-3-3,Kevin Friend,Match Report,,1.0,17.0,2.0,11.8,0.06,0.5,19.2,2.0,0.0,0.0,1.5,0.09,-0.5,-0.5,3.0,2.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,8.3,25.3,7.0,2.0,28.6,3.0,17.2
2019,Crystal Palace,2020-12-30,20:00,Premier League,Matchweek 16,Wed,Away,D,0,0,Newcastle Utd,1.4,0.5,72.0,,Jordan Henderson,4-3-3,Paul Tierney,Match Report,,0.0,11.0,4.0,36.4,0.0,0.0,18.3,0.0,0.0,0.0,1.4,0.13,-1.4,-1.4,2.0,2.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,1.0,3.0,33.3,5.0,9.1,24.7,16.0,0.0,0.0,1.0,10.8
2019,Crystal Palace,2021-01-04,20:00,Premier League,Matchweek 17,Mon,Away,L,0,1,Southampton,1.5,0.4,66.0,,Jordan Henderson,4-3-3,Andre Marriner,Match Report,,0.0,17.0,1.0,5.9,0.0,0.0,15.7,0.0,0.0,0.0,1.5,0.09,-1.5,-1.5,2.0,1.0,50.0,0.0,0.9,-0.1,0.0,0.0,0.0,2.0,5.0,40.0,8.0,13.5,25.1,2.0,0.0,0.0,9.0,24.2
2019,Crystal Palace,2021-01-08,19:45,FA Cup,Third round proper,Fri,Away,W,4,1,Aston Villa,,,83.0,,Jordan Henderson,4-3-3,Craig Pawson,Match Report,,4.0,29.0,13.0,44.8,0.14,0.31,,,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2021-01-17,16:30,Premier League,Matchweek 19,Sun,Home,D,0,0,Manchester Utd,1.2,1.1,65.0,,Jordan Henderson,4-3-3,Paul Tierney,Match Report,,0.0,17.0,3.0,17.6,0.0,0.0,17.9,0.0,0.0,0.0,1.2,0.07,-1.2,-1.2,4.0,4.0,100.0,1.0,0.9,0.9,0.0,0.0,0.0,1.0,3.0,33.3,4.0,8.3,25.6,9.0,0.0,0.0,2.0,20.3
2019,Crystal Palace,2021-01-21,20:00,Premier League,Matchweek 18,Thu,Home,L,0,1,Burnley,1.6,1.1,72.0,,Georginio Wijnaldum,4-3-3,Mike Dean,Match Report,,0.0,27.0,6.0,22.2,0.0,0.0,18.6,0.0,0.0,0.0,1.6,0.06,-1.6,-1.6,4.0,3.0,100.0,0.0,1.5,0.5,1.0,0.0,0.0,2.0,4.0,50.0,8.0,10.3,22.4,8.0,2.0,25.0,3.0,19.0
2019,Crystal Palace,2021-01-24,17:00,FA Cup,Fourth round proper,Sun,Away,L,2,3,Manchester Utd,,,58.0,,James Milner,4-3-3,Craig Pawson,Match Report,,2.0,14.0,6.0,42.9,0.14,0.33,,,0.0,0.0,,,,,5.0,2.0,40.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2021-01-28,20:00,Premier League,Matchweek 20,Thu,Away,W,3,1,Tottenham,2.5,0.1,50.0,,Jordan Henderson,4-3-3,Martin Atkinson,Match Report,,3.0,14.0,7.0,50.0,0.21,0.43,15.5,0.0,0.0,0.0,2.5,0.18,0.5,0.5,2.0,1.0,50.0,0.0,0.4,-0.6,0.0,0.0,0.0,1.0,3.0,33.3,9.0,5.7,25.1,3.0,1.0,33.3,2.0,15.3
2019,Crystal Palace,2021-01-31,16:30,Premier League,Matchweek 21,Sun,Away,W,3,1,West Ham,2.0,0.8,67.0,,Jordan Henderson,4-3-1-2,Jonathan Moss,Match Report,,3.0,14.0,5.0,35.7,0.21,0.6,15.7,0.0,0.0,0.0,2.0,0.14,1.0,1.0,2.0,1.0,50.0,0.0,0.6,-0.4,0.0,0.0,0.0,2.0,5.0,40.0,4.0,9.4,22.7,15.0,0.0,0.0,5.0,26.7
2019,Crystal Palace,2021-02-03,20:15,Premier League,Matchweek 22,Wed,Home,L,0,1,Brighton,1.0,1.3,63.0,,Jordan Henderson,4-3-3,Kevin Friend,Match Report,,0.0,11.0,1.0,9.1,0.0,0.0,20.9,0.0,0.0,0.0,1.0,0.09,-1.0,-1.0,4.0,3.0,75.0,0.0,1.2,0.2,0.0,0.0,0.0,1.0,7.0,14.3,7.0,18.5,27.9,11.0,0.0,0.0,2.0,24.3
2019,Crystal Palace,2021-02-07,16:30,Premier League,Matchweek 23,Sun,Home,L,1,4,Manchester City,1.2,3.5,56.0,,Jordan Henderson,4-3-3,Michael Oliver,Match Report,,1.0,7.0,2.0,28.6,0.0,0.0,19.4,1.0,1.0,1.0,0.4,0.06,-0.2,-0.4,5.0,1.0,20.0,0.0,3.0,-1.0,0.0,0.0,1.0,2.0,5.0,40.0,0.0,11.9,20.9,5.0,0.0,0.0,1.0,17.3
2019,Crystal Palace,2021-02-13,12:30,Premier League,Matchweek 24,Sat,Away,L,1,3,Leicester City,1.7,1.9,62.0,,Jordan Henderson,4-3-3,Anthony Taylor,Match Report,,1.0,15.0,4.0,26.7,0.07,0.25,15.4,2.0,0.0,0.0,1.7,0.13,-0.7,-0.7,6.0,3.0,50.0,0.0,2.0,-1.0,0.0,0.0,0.0,2.0,3.0,66.7,9.0,3.4,23.2,5.0,0.0,0.0,4.0,25.8
2019,Crystal Palace,2021-02-16,21:00,Champions Lg,Round of 16,Tue,Away,W,2,0,de RB Leipzig,1.4,1.3,51.0,,Jordan Henderson,4-3-3,Slavko Vinčič,Match Report,Leg 1 of 2,2.0,10.0,3.0,30.0,0.2,0.67,14.8,0.0,0.0,0.0,1.4,0.14,0.6,0.6,2.0,2.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,7.0,19.0,36.8,6.0,25.0,30.2,13.0,1.0,7.7,4.0,26.2
2019,Crystal Palace,2021-02-20,17:30,Premier League,Matchweek 25,Sat,Home,L,0,2,Everton,1.4,1.6,71.0,,Jordan Henderson,4-3-3,Chris Kavanagh,Match Report,,0.0,15.0,6.0,40.0,0.0,0.0,17.1,1.0,0.0,0.0,1.4,0.09,-1.4,-1.4,6.0,4.0,83.3,0.0,2.4,0.4,1.0,0.0,0.0,1.0,4.0,25.0,2.0,13.8,24.9,6.0,0.0,0.0,3.0,21.3
2019,Crystal Palace,2021-02-28,19:15,Premier League,Matchweek 26,Sun,Away,W,2,0,Sheffield Utd,2.7,0.7,60.0,,Georginio Wijnaldum,4-3-3,Jonathan Moss,Match Report,,1.0,16.0,8.0,50.0,0.06,0.13,13.9,0.0,0.0,0.0,2.7,0.17,-1.7,-1.7,2.0,2.0,100.0,1.0,0.9,0.9,0.0,0.0,0.0,4.0,7.0,57.1,6.0,20.7,29.8,16.0,0.0,0.0,4.0,17.5
2019,Crystal Palace,2021-03-04,20:15,Premier League,Matchweek 29,Thu,Home,L,0,1,Chelsea,0.3,1.0,54.0,,Georginio Wijnaldum,4-3-3,Martin Atkinson,Match Report,,0.0,7.0,1.0,14.3,0.0,0.0,19.7,0.0,0.0,0.0,0.3,0.04,-0.3,-0.3,4.0,3.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,6.0,4.7,24.4,8.0,0.0,0.0,1.0,28.0
2019,Crystal Palace,2021-03-07,14:00,Premier League,Matchweek 27,Sun,Home,L,0,1,Fulham,0.9,1.3,63.0,,James Milner,4-3-3,Kevin Friend,Match Report,,0.0,16.0,3.0,18.8,0.0,0.0,17.3,1.0,0.0,0.0,0.9,0.05,-0.9,-0.9,3.0,2.0,66.7,0.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,50.0,4.0,16.0,24.0,12.0,1.0,8.3,3.0,25.0
2019,Crystal Palace,2021-03-10,20:00,Champions Lg,Round of 16,Wed,Home,W,2,0,de RB Leipzig,2.4,0.9,41.0,,Georginio Wijnaldum,4-3-3,Clément Turpin,Match Report,Leg 2 of 2; Liverpool won,2.0,12.0,7.0,58.3,0.17,0.29,13.9,0.0,0.0,0.0,2.4,0.21,-0.4,-0.4,2.0,2.0,100.0,1.0,0.7,0.7,0.0,0.0,0.0,3.0,13.0,23.1,1.0,37.5,36.2,8.0,0.0,0.0,2.0,18.0
2019,Crystal Palace,2021-03-15,20:00,Premier League,Matchweek 28,Mon,Away,W,1,0,Wolves,0.9,1.1,47.0,,Georginio Wijnaldum,4-3-3,Craig Pawson,Match Report,,1.0,12.0,4.0,33.3,0.08,0.25,16.2,0.0,0.0,0.0,0.9,0.07,0.1,0.1,5.0,5.0,100.0,1.0,1.4,1.4,0.0,0.0,0.0,4.0,10.0,40.0,7.0,25.0,30.7,22.0,1.0,4.5,1.0,8.6
2019,Crystal Palace,2021-04-03,20:00,Premier League,Matchweek 30,Sat,Away,W,3,0,Arsenal,2.4,0.1,64.0,,James Milner,4-3-3,Stuart Attwell,Match Report,,3.0,16.0,7.0,43.8,0.19,0.43,18.2,0.0,0.0,0.0,2.4,0.15,0.6,0.6,2.0,2.0,100.0,1.0,0.6,0.6,0.0,0.0,0.0,5.0,7.0,71.4,4.0,14.6,26.6,4.0,1.0,25.0,1.0,19.5
2019,Crystal Palace,2021-04-06,21:00,Champions Lg,Quarter-finals,Tue,Away,L,1,3,es Real Madrid,0.7,2.1,55.0,,Georginio Wijnaldum,4-3-3,Felix Brych,Match Report,Leg 1 of 2,1.0,7.0,1.0,14.3,0.14,1.0,17.9,0.0,0.0,0.0,0.7,0.11,0.3,0.3,7.0,4.0,57.1,0.0,3.1,0.1,0.0,0.0,0.0,1.0,3.0,33.3,5.0,10.0,23.4,8.0,0.0,0.0,2.0,25.5
2019,Crystal Palace,2021-04-10,15:00,Premier League,Matchweek 31,Sat,Home,W,2,1,Aston Villa,2.3,0.5,65.0,,James Milner,4-3-3,Paul Tierney,Match Report,,2.0,23.0,10.0,43.5,0.09,0.2,16.7,1.0,0.0,0.0,2.3,0.1,-0.3,-0.3,5.0,4.0,80.0,0.0,0.6,-0.4,0.0,0.0,0.0,4.0,7.0,57.1,5.0,16.7,25.5,5.0,0.0,0.0,6.0,24.4
2019,Crystal Palace,2021-04-14,20:00,Champions Lg,Quarter-finals,Wed,Home,D,0,0,es Real Madrid,1.2,0.8,56.0,,James Milner,4-3-3,Björn Kuipers,Match Report,Leg 2 of 2; Real Madrid won,0.0,15.0,4.0,26.7,0.0,0.0,13.6,0.0,0.0,0.0,1.2,0.08,-1.2,-1.2,2.0,2.0,100.0,1.0,0.8,0.8,0.0,0.0,0.0,1.0,1.0,100.0,4.0,0.0,21.6,5.0,0.0,0.0,1.0,19.5
2019,Crystal Palace,2021-04-19,20:00,Premier League,Matchweek 32,Mon,Away,D,1,1,Leeds United,1.4,2.3,39.0,,James Milner,4-3-3,Anthony Taylor,Match Report,,1.0,17.0,7.0,41.2,0.06,0.14,17.1,0.0,0.0,0.0,1.4,0.09,-0.4,-0.4,5.0,4.0,80.0,0.0,1.4,0.4,0.0,0.0,0.0,3.0,7.0,42.9,5.0,16.0,25.8,23.0,2.0,8.7,2.0,12.6
2019,Crystal Palace,2021-04-24,12:30,Premier League,Matchweek 33,Sat,Home,D,1,1,Newcastle Utd,2.4,1.0,68.0,,Georginio Wijnaldum,4-4-2,Andre Marriner,Match Report,,1.0,22.0,9.0,40.9,0.05,0.11,17.6,1.0,0.0,0.0,2.4,0.11,-1.4,-1.4,4.0,3.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,4.0,6.1,21.6,12.0,1.0,8.3,5.0,22.0
2019,Crystal Palace,2021-05-08,20:15,Premier League,Matchweek 35,Sat,Home,W,2,0,Southampton,1.7,1.1,54.0,,Georginio Wijnaldum,4-3-3,Kevin Friend,Match Report,,2.0,14.0,6.0,42.9,0.14,0.33,13.6,0.0,0.0,0.0,1.7,0.12,0.3,0.3,6.0,6.0,100.0,1.0,0.9,0.9,0.0,0.0,0.0,1.0,5.0,20.0,9.0,13.5,27.1,9.0,1.0,11.1,2.0,13.9
2019,Crystal Palace,2021-05-13,20:15,Premier League,Matchweek 34,Thu,Away,W,4,2,Manchester Utd,2.7,1.9,47.0,,Georginio Wijnaldum,4-3-3,Anthony Taylor,Match Report,,4.0,17.0,8.0,47.1,0.24,0.5,14.9,0.0,0.0,0.0,2.7,0.16,1.3,1.3,2.0,0.0,0.0,0.0,0.6,-1.4,0.0,0.0,0.0,4.0,14.0,28.6,7.0,26.7,29.5,17.0,1.0,5.9,1.0,15.0
2019,Crystal Palace,2021-05-16,16:30,Premier League,Matchweek 36,Sun,Away,W,2,1,West Brom,1.9,1.0,76.0,,Roberto Firmino,4-3-3,Mike Dean,Match Report,,2.0,26.0,6.0,23.1,0.08,0.33,18.3,1.0,0.0,0.0,1.9,0.08,0.1,0.1,3.0,2.0,66.7,0.0,0.9,-0.1,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.9,23.6,19.0,1.0,5.3,0.0,10.0
2019,Crystal Palace,2021-05-19,20:15,Premier League,Matchweek 37,Wed,Away,W,3,0,Burnley,2.6,0.8,59.0,3387.0,Georginio Wijnaldum,4-3-3,Chris Kavanagh,Match Report,,3.0,20.0,3.0,15.0,0.15,1.0,16.2,1.0,0.0,0.0,2.6,0.14,0.4,0.4,3.0,3.0,100.0,1.0,0.5,0.5,0.0,0.0,0.0,3.0,11.0,27.3,6.0,24.1,27.3,30.0,4.0,13.3,1.0,9.1
2019,Crystal Palace,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Home,W,2,0,Crystal Palace,1.6,0.6,69.0,9901.0,Georginio Wijnaldum,4-3-3,Craig Pawson,Match Report,,2.0,19.0,5.0,26.3,0.11,0.4,14.7,1.0,0.0,0.0,1.6,0.08,0.4,0.4,4.0,4.0,100.0,1.0,0.4,0.4,0.0,0.0,0.0,5.0,6.0,83.3,3.0,25.0,22.8,1.0,0.0,0.0,1.0,23.0
2019,Crystal Palace,,,,,,,,,,,,,,,,,,,,93.0,808.0,289.0,35.8,0.11,0.3,16.9,23.0,7.0,7.0,76.9,0.11,10.7,9.1,195.0,139.0,74.4,20.0,56.1,8.1,5.0,1.0,3.0,136.0,357.0,38.1,246.0,19.3,27.4,523.0,27.0,5.2,110.0,18.5
2019,Crystal Palace,2020-09-14,20:15,Premier League,Matchweek 1,Mon,Away,W,3,1,Brighton,1.2,1.1,48.0,,Jorginho,4-2-2-2,Craig Pawson,Match Report,,3.0,9.0,4.0,44.4,0.22,0.5,21.3,0.0,1.0,1.0,0.4,0.05,1.8,1.6,3.0,2.0,66.7,0.0,0.7,-0.3,0.0,0.0,0.0,5.0,16.0,31.3,4.0,42.1,37.7,9.0,0.0,0.0,0.0,3.5
2019,Crystal Palace,2020-09-20,16:30,Premier League,Matchweek 2,Sun,Home,L,0,2,Liverpool,0.9,2.1,39.0,,Jorginho,4-3-3,Paul Tierney,Match Report,,0.0,4.0,2.0,50.0,0.0,0.0,22.7,0.0,0.0,1.0,0.1,0.03,-0.9,-0.1,5.0,3.0,60.0,0.0,1.5,-0.5,0.0,0.0,0.0,6.0,11.0,54.5,9.0,22.5,26.4,19.0,2.0,10.5,0.0,7.5
2019,Crystal Palace,2020-09-23,19:45,EFL Cup,Third round,Wed,Home,W,6,0,Barnsley,,,69.0,,César Azpilicueta,4-2-3-1,Darren Bond,Match Report,,6.0,17.0,11.0,64.7,0.35,0.55,,,0.0,0.0,,,,,9.0,9.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2020-09-26,17:30,Premier League,Matchweek 3,Sat,Away,D,3,3,West Brom,2.0,0.6,75.0,,Thiago Silva,4-2-3-1,Jonathan Moss,Match Report,,3.0,22.0,10.0,45.5,0.14,0.3,19.4,1.0,0.0,0.0,2.0,0.09,1.0,1.0,3.0,0.0,0.0,0.0,1.5,-1.5,0.0,0.0,0.0,1.0,3.0,33.3,2.0,15.0,21.6,9.0,0.0,0.0,3.0,28.0
2019,Crystal Palace,2020-09-29,19:45,EFL Cup,Fourth round,Tue,Away,D,1 (4),1 (5),Tottenham,,,63.0,,César Azpilicueta,4-2-3-1,Lee Mason,Match Report,Tottenham won on penalty kicks following extra time,1.0,7.0,3.0,42.9,0.14,0.33,,,0.0,0.0,,,,,3.0,2.0,66.7,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2020-10-03,12:30,Premier League,Matchweek 4,Sat,Home,W,4,0,Crystal Palace,2.7,0.2,70.0,,César Azpilicueta,4-2-3-1,Michael Oliver,Match Report,,4.0,15.0,4.0,26.7,0.13,0.5,17.2,0.0,2.0,2.0,1.1,0.07,1.3,0.9,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,2.0,20.0,25.4,13.0,0.0,0.0,1.0,11.0
2019,Crystal Palace,2020-10-17,15:00,Premier League,Matchweek 5,Sat,Home,D,3,3,Southampton,1.8,1.9,53.0,,César Azpilicueta,4-2-3-1,Peter Bankes,Match Report,,3.0,11.0,5.0,45.5,0.27,0.6,11.3,0.0,0.0,0.0,1.8,0.16,1.2,1.2,6.0,3.0,50.0,0.0,2.7,-0.3,0.0,0.0,0.0,3.0,6.0,50.0,6.0,14.3,27.6,11.0,1.0,9.1,0.0,8.4
2019,Crystal Palace,2020-10-20,20:00,Champions Lg,Group stage,Tue,Home,D,0,0,es Sevilla,0.4,0.2,44.0,,Jorginho,4-2-3-1,Davide Massa,Match Report,,0.0,6.0,4.0,66.7,0.0,0.0,15.4,0.0,0.0,0.0,0.4,0.06,-0.4,-0.4,2.0,2.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,3.0,15.0,20.0,4.0,35.7,36.1,15.0,0.0,0.0,0.0,
2019,Crystal Palace,2020-10-24,17:30,Premier League,Matchweek 6,Sat,Away,D,0,0,Manchester Utd,0.2,0.6,49.0,,César Azpilicueta,3-4-3,Martin Atkinson,Match Report,,0.0,6.0,1.0,16.7,0.0,0.0,20.3,0.0,0.0,0.0,0.2,0.04,-0.2,-0.2,4.0,4.0,100.0,1.0,0.8,0.8,0.0,0.0,0.0,2.0,6.0,33.3,2.0,21.7,25.0,14.0,0.0,0.0,0.0,15.0
2019,Crystal Palace,2020-10-28,20:55,Champions Lg,Group stage,Wed,Away,W,4,0,ru Krasnodar,2.4,0.6,70.0,10544.0,César Azpilicueta,4-3-3,Ali Palabıyık,Match Report,,4.0,14.0,6.0,42.9,0.21,0.5,16.1,0.0,1.0,2.0,0.8,0.06,1.6,2.2,4.0,4.0,100.0,1.0,0.7,0.7,0.0,0.0,0.0,4.0,11.0,36.4,5.0,19.0,26.6,10.0,1.0,10.0,2.0,16.8
2019,Crystal Palace,2020-10-31,15:00,Premier League,Matchweek 7,Sat,Away,W,3,0,Burnley,0.9,0.5,63.0,,Thiago Silva,4-3-3,David Coote,Match Report,,3.0,14.0,9.0,64.3,0.21,0.33,18.9,1.0,0.0,0.0,0.9,0.06,2.1,2.1,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,21.4,2.0,25.9,27.7,7.0,1.0,14.3,1.0,14.7
2019,Crystal Palace,2020-11-04,20:00,Champions Lg,Group stage,Wed,Home,W,3,0,fr Rennes,3.3,0.6,57.0,,Jorginho,4-3-3,Felix Zwayer,Match Report,,3.0,6.0,2.0,33.3,0.17,0.5,18.4,0.0,2.0,2.0,1.7,0.28,-0.3,-0.7,2.0,2.0,100.0,1.0,0.6,0.6,0.0,0.0,0.0,2.0,3.0,66.7,6.0,3.7,21.5,17.0,0.0,0.0,0.0,16.0
2019,Crystal Palace,2020-11-07,17:30,Premier League,Matchweek 8,Sat,Home,W,4,1,Sheffield Utd,2.2,0.4,69.0,,Thiago Silva,4-3-3,Jonathan Moss,Match Report,,4.0,20.0,9.0,45.0,0.2,0.44,17.0,1.0,0.0,0.0,2.2,0.11,1.8,1.8,3.0,2.0,66.7,0.0,0.8,-0.2,0.0,0.0,0.0,1.0,3.0,33.3,6.0,8.8,20.3,12.0,1.0,8.3,0.0,10.7
2019,Crystal Palace,2020-11-21,12:30,Premier League,Matchweek 9,Sat,Away,W,2,0,Newcastle Utd,1.5,0.3,70.0,,N'Golo Kanté,4-3-3,Craig Pawson,Match Report,,1.0,14.0,3.0,21.4,0.07,0.33,18.5,0.0,0.0,0.0,1.5,0.1,-0.5,-0.5,1.0,1.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,10.0,16.0,62.5,2.0,38.5,30.5,12.0,2.0,16.7,1.0,12.9
2019,Crystal Palace,2020-11-24,18:55,Champions Lg,Group stage,Tue,Away,W,2,1,fr Rennes,2.2,1.1,49.0,,César Azpilicueta,4-3-3,Björn Kuipers,Match Report,,2.0,9.0,5.0,55.6,0.22,0.4,13.8,0.0,0.0,0.0,2.2,0.25,-0.2,-0.2,5.0,4.0,80.0,0.0,0.9,-0.1,0.0,0.0,0.0,6.0,15.0,40.0,4.0,40.0,30.6,21.0,1.0,4.8,1.0,13.5
2019,Crystal Palace,2020-11-29,16:30,Premier League,Matchweek 10,Sun,Home,D,0,0,Tottenham,0.8,0.2,60.0,,Thiago Silva,4-3-3,Paul Tierney,Match Report,,0.0,13.0,3.0,23.1,0.0,0.0,17.3,0.0,0.0,0.0,0.8,0.06,-0.8,-0.8,1.0,1.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,2.0,2.0,100.0,4.0,5.3,21.1,7.0,1.0,14.3,2.0,23.3
2019,Crystal Palace,2020-12-02,21:00,Champions Lg,Group stage,Wed,Away,W,4,0,es Sevilla,2.4,1.3,45.0,,César Azpilicueta,4-3-3,Artur Soares Dias,Match Report,,4.0,13.0,5.0,38.5,0.23,0.6,15.7,0.0,1.0,1.0,1.6,0.12,1.6,1.4,3.0,3.0,100.0,1.0,0.9,0.9,0.0,0.0,0.0,8.0,16.0,50.0,4.0,41.7,33.0,14.0,1.0,7.1,0.0,7.0
2019,Crystal Palace,2020-12-05,20:00,Premier League,Matchweek 11,Sat,Home,W,3,1,Leeds United,4.1,0.8,46.0,2000.0,Thiago Silva,4-3-3,Kevin Friend,Match Report,,3.0,23.0,10.0,43.5,0.13,0.3,11.6,0.0,0.0,0.0,4.1,0.19,-1.1,-1.1,3.0,2.0,66.7,0.0,0.8,-0.2,0.0,0.0,0.0,4.0,14.0,28.6,2.0,34.8,32.1,12.0,0.0,0.0,2.0,15.7
2019,Crystal Palace,2020-12-08,20:00,Champions Lg,Group stage,Tue,Home,D,1,1,ru Krasnodar,2.5,0.4,64.0,2000.0,César Azpilicueta,4-3-3,Pavel Královec,Match Report,,1.0,17.0,4.0,23.5,0.0,0.0,19.4,1.0,1.0,1.0,1.7,0.1,-1.5,-1.7,2.0,1.0,50.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,25.1,5.0,0.0,0.0,0.0,8.0
2019,Crystal Palace,2020-12-12,20:00,Premier League,Matchweek 12,Sat,Away,L,0,1,Everton,0.7,1.2,71.0,2000.0,Thiago Silva,4-3-3,Jonathan Moss,Match Report,,0.0,10.0,3.0,30.0,0.0,0.0,20.3,2.0,0.0,0.0,0.7,0.07,-0.7,-0.7,4.0,3.0,100.0,0.0,1.4,0.4,1.0,0.0,0.0,4.0,9.0,44.4,0.0,27.3,26.7,11.0,1.0,9.1,4.0,19.9
2019,Crystal Palace,2020-12-15,18:00,Premier League,Matchweek 13,Tue,Away,L,1,2,Wolves,1.0,0.5,55.0,,Thiago Silva,4-3-3,Stuart Attwell,Match Report,,1.0,13.0,3.0,23.1,0.08,0.33,18.5,1.0,0.0,0.0,1.0,0.08,0.0,0.0,4.0,2.0,50.0,0.0,0.7,-1.3,0.0,0.0,0.0,3.0,4.0,75.0,6.0,18.2,24.9,14.0,0.0,0.0,0.0,10.5
2019,Crystal Palace,2020-12-21,20:00,Premier League,Matchweek 14,Mon,Home,W,3,0,West Ham,2.0,0.4,53.0,,César Azpilicueta,4-3-3,Chris Kavanagh,Match Report,,3.0,11.0,7.0,63.6,0.27,0.43,14.1,0.0,0.0,0.0,2.0,0.21,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,35.0,3.0,48.3,35.4,17.0,0.0,0.0,0.0,6.0
2019,Crystal Palace,2020-12-26,17:30,Premier League,Matchweek 15,Sat,Away,L,1,3,Arsenal,2.6,2.0,60.0,,Thiago Silva,4-3-3,Michael Oliver,Match Report,,1.0,18.0,2.0,11.1,0.06,0.5,16.8,1.0,0.0,1.0,1.8,0.1,-1.6,-0.8,7.0,4.0,71.4,0.0,2.9,-0.1,1.0,0.0,0.0,6.0,14.0,42.9,4.0,31.3,32.2,14.0,0.0,0.0,1.0,20.0
2019,Crystal Palace,2020-12-28,17:30,Premier League,Matchweek 16,Mon,Home,D,1,1,Aston Villa,1.7,0.7,63.0,,César Azpilicueta,4-3-3,Stuart Attwell,Match Report,,1.0,16.0,5.0,31.3,0.06,0.2,17.1,0.0,0.0,0.0,1.7,0.11,-0.7,-0.7,2.0,1.0,50.0,0.0,0.4,-0.6,0.0,0.0,0.0,2.0,6.0,33.3,4.0,17.2,26.3,15.0,1.0,6.7,1.0,15.3
2019,Crystal Palace,2021-01-03,16:30,Premier League,Matchweek 17,Sun,Home,L,1,3,Manchester City,0.8,2.7,54.0,,César Azpilicueta,4-3-3,Anthony Taylor,Match Report,,1.0,9.0,2.0,22.2,0.11,0.5,17.0,1.0,0.0,0.0,0.8,0.09,0.2,0.2,6.0,3.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,5.4,21.8,4.0,0.0,0.0,0.0,11.0
